job_title,company_name,job_location,job_description,company_rating
Solutions and Business Analyst,V12,"Wesley Chapel, FL 33544","Sitting within the Analyst team here at V12, you will be the primary source for the initial process design and implementation of V12 core data management applications. You will be responsible for providing a range of services throughout the full customer lifecycle, from technical pre-sales support through implementation and post deployment production support. At all times ensuring that clients’ requirements are understood and technical solutions are mapped against these requirements with a clearly stated ROI for the customer; you will be required to be innovative in showing the client how our suite of applications can be configured to meet their business objectives.Key ResponsibilitiesDevelop strong relationships with all key decision makers and influencers across each customer in their assigned portfolioUncover and mitigate any risk that threatens each customer’s growth, satisfaction, or renewalPartner with engineering to produce high-performance solutions to data analysis challengesIdentify, through interviews with stakeholders, the key value drivers for the project, developing the ROI metrics that will ultimately determine the level of value the V12 solution delivers to the clientImport, evaluate and document client data to be utilized to attain stated objectives.Using V12 Data product offerings, develop/implement processes to transform source data into value-added solutions that meet our client’s Solution objectivesIncludes data transformation, development of identity based business rules (i.e. matching, householding, etc), exception processing, designated output parameters, derived calculations, and custom reports.Develop a workflow using a combination of proprietary & non-proprietary tools. Produce the desired process output, unit test output through the production of sample extracts, processing counts, summary totals and other QC techniques in accordance with established standards.Support clients using V12 Data product suite through software support, process consulting and evaluation.Identify, develop, and recognize new opportunities for expanding each Customer’s V12 adoption and ensure ongoing adoption of the V12 platform by each customerCollaborate effectively with the Sales organization to close incremental revenue and secure long-term renewalsTravel required. Dependent upon client assignment, can range from 5-25%After hours support requiredQualificationsHighly analytical with excellent critical thinking ability learning in a fast-paced environment.Strong communicator. Ability to seamlessly participate in discussions with business and technical leadership and grow relationships at all levels of an organization. Excellent verbal and written communication, both in person and virtual presentation skillsBrings professionalism, positive energy and enthusiasm to the team. Genuinely enjoys working with clients on complex business problems and creatively solving for those using a varied technology stack. Has a heart of service to their team and their assigned client portfolio.Strong work ethic and high personal standard of quality. Can self-govern.Goal oriented, flexible thinker. Embraces change as an opportunity for improvement. Not satisfied with status quo.Basic level of relational database understanding (MS SQL preferred, Oracle also acceptable)Beginner to Intermediate level VB script or other programming language (Java, Python, Ruby, etc.)Skilled in MSOffice, particularly Excel.Ability to work independently and to collaborate effectively across functions as part of a team in a matrixed environmentBasic familiarity with Scrum/Agile principles and ceremoniesThe ability to manage multiple detail-oriented tasks concurrently, and effective at self-governing priorities.The conceptual ability to visualize and document data transformation throughout a multi-step process.Direct work experience in a data conversion, ETL or statistical/programming environment or any other data driven, logic-based discipline is a plus!Digital marketing experience or knowledge a plusJob Type: Full-timeExperience:Business Analysis: 3 years (Preferred)Education:Bachelor's (Preferred)Work authorization:United States (Required)Work Location:One locationBenefits:Health insuranceDental insuranceVision insurancePaid time offOther",NA
HRIS Analyst,Greater Orlando Aviation Authority,"Orlando, FL 32827","POSITION SUMMARY:Perform day-to-day input of changes to process reports in the HRIS for system updates and payroll purposes; maintain interface for payroll transmissions and data integrity for synchronization of HR systems. Generate and analyze data to create accurate reports and perform statistical analysis, forecasting, and other functions useful to strategic management of the Human Resources operations. Provide end user support for Talent Management System. Assist in the evaluation of new Human Resources Information System (HRIS) applications, and upgrades and enhancements to existing systems. Assist with the coordination and administration of Retirement Benefits.MINIMUM REQUIREMENTS:Bachelors degree in Information Systems, Human Resource Management, Public or Business Administration, or a closely related field and two (2) years of professional experience in system administration and maintenance of Human Resources computer systems with HRIS experience, or an equivalent combination of education, training, and experience. Human Resources experience in multiple disciplines required. Experience with Oracle HR, ADP Workforce Now and Cornerstone On Demand Talent Management Suite preferred.General knowledge and understanding of Human Resources practices and procedures.Specific knowledge in HRIS, HR processes, data entry and analysis, and other data-related areas of the Human Resources function.Extensive knowledge of and ability to use standard PC equipment and software, including Oracle, ADP, report writing systems, Microsoft Word, Excel and Access applications.Must have the ability to type and input data quickly and accurately, use word processing and other personal computer and office equipment skillfully.Must have excellent oral and written communication skills. Ability to maintain professionalism and diplomacy at all times while interacting with the public and Aviation Authority management and employees.Must have a high degree of attention to detail.Must be able to effectively prioritize workload and work effectively with interruptions and changing priorities.Job Type: Full-timeSalary: $51,708.80 to $67,995.20 /yearExperience:Oracle HR: 2 years (Preferred)ADP Workforce Now: 2 years (Preferred)Cornerstone On Demand TMS: 2 years (Preferred)HRIS: 2 years (Required)Human Resources: 2 years (Required)Education:Bachelor's (Preferred)License:Florida Driver (Preferred)Work authorization:United States (Required)Work Location:One locationBenefits:Health insuranceDental insuranceVision insuranceRetirement planPaid time offFlexible scheduleProfessional development assistanceTuition reimbursementSchedule:Monday to FridayNo weekendsDay shift8 hour shift",NA
Strategic Data Analyst,Healthfirst,"Lake Mary, FL 32746","Description
The Operations Strategic Data Analyst embraces complex, disparate data sets and leading technologies – including Amazon Web Services, Redshift, Alteryx, and Tableau – to design data models, craft scoring methodologies and develop algorithms that inform the leaders of our business on our performance. This individual will be working directly on Healthfirst strategic initiatives to identify solutions that have visibility at the highest levels of the company.
To view the video job description, watch here -> https://video.digi-me.com/healthfirst/jobs/it/strategic-data-analyst/N40002
Operate with intellectual curiosity and critically assess existing processes and procedures to identify opportunities for improvement
Develop complex analyses requiring the integration of multiple data sources, evaluation of data quality, and standardization of data to consistent format/structure
Create advanced queries and reports that extract data to support business teams’ needs, including working with nesting tables and temp tables and writing multiple conditions against varying data sets)
Summarize and present data outcomes, recommendations, and methodology to analytics leadership, department leadership, and enterprise stakeholders
Learn, adopt and leverage leading analytical tools and technologies to further the maturity of departmental analytics at-large which may include the development of procedures in Amazon Redshift, workflows in Alteryx, or other solutions as required
Hold oneself accountable for the accuracy, completeness, quality, and relevance of deliverables in order to own responsibility for work product and consider these factors in the end-to-end analytical process, from data gathering to analysis to formatting and presentation
Employ best practices in documentation, coding style and comments to facilitate persistence, reusability, and scalability of your solutions
Document and escalate data issues as appropriate
Exhibit collaborative attitude, willingness to work with others on data projects that included working team(s) made of cross departmental/interdisciplinary users
Additional duties as assigned
Minimum Qualifications:
Bachelor’s degree from an accredited institution or equivalent relevant work experience
Working experience exhibiting strong critical thinking and analytical skills
Advanced MS Excel skills that include creating pivot tables, macros, utilizing v/h lookups and VBA
Familiarity with writing SQL (and/or SAS) queries for analyzing data and establishing business rules and requirements
Familiarity with relational database structures, theories, principles and practices
Familiarity with data models and/or data modelling
Ability to understand the data lifecycle within the organization and its impact on the business
Experience working in a team-oriented, collaborative environment
Ability to communicate effectively verbally and in writing while demonstrating good grammar, spelling and punctuation skills
Work experience requiring meticulous attention to detail
Preferred Qualifications:
Degree in Mathematics, Computer Science, Data Sciences, Engineering, Business Analytics, Informatics, or similar concentration
Experience working with SQL in a professional environment
Experience with Alteryx, Tableau, Amazon Redshift, QlikView, or other similar tools/platforms
Familiarity with statistical principles, such as standard deviations, normal distributions, and regressions
Familiarity with Python and/or R
Familiarity with healthcare data
Balances working independently with an understanding of when to escalate with questions/issues
Ability to work effectively with both business and technical stakeholders
Compliance & Regulatory Responsibilities: N/A
License/Certification: N/A
WE ARE AN EQUAL OPPORTUNITY EMPLOYER. Applicants and employees are considered for positions and are evaluated without regard to mental or physical disability, race, color, religion, gender, national origin, age, genetic information, military or veteran status, sexual orientation, marital status or any other protected Federal, State/Province or Local status unrelated to the performance of the work involved.
If you have a disability under the Americans with Disability Act or a similar law, and want a reasonable accommodation to assist with your job search or application for employment, please contact us by sending an email to careers@Healthfirst.org or calling 212-519-1798 . In your email please include a description of the accommodation you are requesting and a description of the position for which you are applying. Only reasonable accommodation requests related to applying for a position within Healthfirst Management Services will be reviewed at the e-mail address and phone number supplied. Thank you for considering a career with Healthfirst Management Services.
EEO Law Poster and Supplement",3.5
Business Analyst (Medicaid),Wellcare,"Tampa, FL 33634","At WellCare, we are a passionate team with a strong mission and a focused purpose: to serve our members and local communities in which they live while helping them lead better, healthier lives. Our culture is one of empowerment, teamwork and commitment as we all work together to deliver cost-effective solutions that create positive outcomes for our members. Join us in a career that inspires passion and purpose across all levels and disciplines within our award-winning organization.
Location: Tampa, FL (Henderson Rd.)
Department: HS-Quality & Analytics
Reports to: Director, Quality Improvement
Identifies and recommends operational improvement opportunities through reporting, process and trend analysis. Develops ad-hoc reports for data analysis to support initiatives. Interacts with Management to recommend next-level operational strategies.
Essential Functions:
Develops ad-hoc reports to conduct data analysis and validation.
Researches methodologies and conducts metric reporting.
Analyzes trends to recommend process and/or operational improvements.
Prepares detail and summary level reports including written interpretation of analytic results.
Presents results to management, including data-driven business recommendations and alternatives.
Evaluates financial impact of implemented initiatives.
Performs other duties as assigned.
Additional Responsibilities:
Candidate Education:
Required A High School or GED
Preferred A Bachelor's Degree in a related field
Candidate Experience:
Required 2 years of experience in strong analytics, preferably healthcare
Candidate Skills:
Intermediate Demonstrated written communication skills
Intermediate Demonstrated interpersonal/verbal communication skills
Intermediate Ability to analyze and interpret financial data in order to coordinate the preparation of financial records
Intermediate Ability to work as part of a team
Intermediate Ability to work independently
Intermediate Ability to work in a fast paced environment with changing priorities
Intermediate Demonstrated organizational skills
Intermediate Other Ability to remain calm under pressure
Intermediate Other Ability to work overtime as required
Technical Skills:
Required Intermediate Microsoft Outlook
Required Intermediate Microsoft Word
Required Intermediate Microsoft PowerPoint
Required Advanced Microsoft Excel
Required Advanced Microsoft Access
Preferred Intermediate SQL Server System
Preferred Intermediate Sidewinder
Preferred Beginner Statistical Analysis Systems (SAS)
Preferred Intermediate Unix Operating System
Preferred Intermediate Other Knowledge of Crystal, Diamond, Cognos
Preferred Intermediate Other Knowledge of PC environment
Preferred Intermediate Oracle Database Management System (DBMS)
Preferred Beginner Other TabLeau
Preferred Beginner Statistical Analysis Systems (SAS)
About us
Headquartered in Tampa, Fla., WellCare Health Plans, Inc. (NYSE: WCG) focuses primarily on providing government-sponsored managed care services to families, children, seniors and individuals with complex medical needs primarily through Medicaid, Medicare Advantage and Medicare Prescription Drug Plans, as well as individuals in the Health Insurance Marketplace. WellCare serves approximately 5.5 million members nationwide as of September 30, 2018. WellCare is a Fortune 500 company that employs nearly 12,000 associates across the country and was ranked a ""World's Most Admired Company"" in 2018 by Fortune magazine. For more information about WellCare, please visit the company's website at www.wellcare.com. EOE: All qualified applicants shall receive consideration for employment without regard to race, color, religion, creed, age, sex, pregnancy, veteran status, marital status, sexual orientation, gender identity or expression, national origin, ancestry, disability, genetic information, childbirth or related medical condition or other legally protected basis protected by applicable federal or state law except where a bona fide occupational qualification applies. Comprehensive Health Management, Inc. is an equal opportunity employer, M/F/D/V/SO.",3.5
Business Analyst,Centennial Bank,"Lake Mary, FL 32746","GENERAL DESCRIPTION OF POSITION

The Business Analyst - Deposits II functions as a business/conversion analyst to work on both IT and non-IT deposit-related projects. Provide project and analytical support to assigned business line(s) and/or functional area(s). Performs enterprise research, analysis, review, development, implementations, data conversion, and monitoring of new and/or revised products, processes, or services. Acts as a liaison between business units directly or indirectly impacted. Compiles and analyzes information and costs for an assigned project or area, and provide recommendations.

ESSENTIAL DUTIES AND RESPONSIBILITIES

1. Gather information from impacted business units to determine product, process, or service establishment and/or conversion to meet business needs. Provide recommendations throughout the project. This duty is performed weekly, about 10% of the time.

2. Performs requirements gathering to architect detailed technical/solution requirements and workflow documentation, identify key challenges. This duty is performed weekly, about 10% of the time.

3. Communicate with technical and nontechnical stakeholders throughout project to ensure desired results are achieved. This duty is performed daily, about 20% of the time.

4. Creates and/or update documentation. This duty is performed weekly, about 5% of the time.

5. Performs detailed project deliverables. This duty is performed daily, about 10% of the time.

6. Designs test scripts and assists in testing prior to project roll out. This duty is performed as needed, about 10% of the time.

7. Supports business units during project roll out/feature implementation. This duty is performed as needed, about 10% of the time.

8. Works with third party vendors when applicable. This duty is performed as needed, about 5% of the time.

9. Creates data mapping to show exactly how every field of information will be converted. Shares data mapping with affected business units and others as appropriate to ensure a successful conversion. Refines mapping through iterative validation. This duty is performed as needed, about 10% of the time.

10. Carefully examines data and reviews conversion results (reports, balancing, data, and software changes) to ensure conversion is proceeding correctly. This duty is performed as needed, about 10% of the time.

11. Completes required BSA/AML training and other compliance training as assigned.

12. The ability to work in a constant state of alertness and in a safe manner.

13. Perform any other related duties as required or assigned.

QUALIFICATIONS

To perform this job successfully, an individual must be able to perform each essential duty mentioned satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required.

EDUCATION AND EXPERIENCE

Broad knowledge of such fields as accounting, marketing, business administration, finance, etc. Equivalent to a four year college degree, plus 8 years related experience and/or training, and 7 to 11 months related management experience, or equivalent combination of education and experience.

COMMUNICATION SKILLS

Ability to read, analyze, and understand common scientific and technical journals, financial reports, and legal documents; Ability to respond to complex or difficult inquiries or complaints from customers, regulatory agencies, or members of the business community.

MATHEMATICAL SKILLS

Ability to calculate figures and amounts such as discounts, interest, commissions, proportions, percentages, area, circumference, and volume. Ability to apply concepts such as fractions, ratios, and proportions to practical situations.

CRITICAL THINKING SKILLS

Ability to define problems, collect data, establish facts, and draw valid conclusions. Ability to interpret an extensive variety of technical instructions in mathematical or diagram form and deal with several abstract and concrete variables.

REQUIRED CERTIFICATES, LICENSES, REGISTRATIONS

None.

PREFERRED CERTIFICATES, LICENSES, REGISTRATIONS

Not indicated.

SOFTWARE SKILLS REQUIRED

Intermediate: Other, Spreadsheet, Word Processing/Typing

Basic: Accounting, Alphanumeric Data Entry, Presentation/PowerPoint

WORKING CONDITIONS

Somewhat disagreeable working conditions. Continuously exposed to one or two elements such as noise, intermittent standing, walking; and occasional pushing, carrying, or lifting.

ENVIRONMENTAL CONDITIONS

The following work environment characteristics described here are representative of those an employee encounters while performing essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

The noise level in the work environment is usually moderate.

PHYSICAL ACTIVITIES

The following physical activities described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions and expectations.

Moderate diversity, low physical. Work activities which allow for a moderate amount of diversity in the performance of tasks which are not as varied as those positions with high-level diversity and decision-making.

While performing the functions of this job, the employee is continuously required to use hands to finger, handle, or feel, talk or hear; regularly required to walk, sit; frequently required to stand, reach with hands and arms; an. The employee must occasionally lift and/or move up to 25 pounds. Specific vision abilities required by this job include close vision.

ADDITIONAL INFORMATION

Required Education and Experience:
Experience with enterprise wide project activities from a deposit point of view.

Required Proficiencies:
Familiarity of Agile and Waterfall project management methodologies.Detailed knowledge of daily deposit activities.Ability to communicate well in implementation and/or conversion meetings and with all levels of
employees and management.
Proven time management capability.Working knowledge of computer operations and network environment.Ability to work independently.Ability to coordinate and prioritize tasks.Ability to work under pressure while maintaining good relations with coworkers.Ability to coordinate and negotiate with all levels of management and employees.Situational awareness is key. Judgment and discretion are primary components of a success in day-to-day activities.Ability to prioritize and switch focus from project to project quickly.
Qualifications
Education
Preferred
Bachelors or better.
Equal Opportunity Employer/Protected Veterans/Individuals with Disabilities
The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information. 41 CFR 60-1.35(c)",NA
"Sr. Business Analyst, Data Strategy & Report.",Club Assist US LLC,"Lake Mary, FL 32746","Essential Duties and Responsibilities:
Works with business leaders, end-users, and clients to understand stakeholder reporting and data needs.Participates in requirement and report design sessions with cross-functional teams and key stakeholders.Creates end-to-end reporting specifications including gathering and documenting business and functional requirements for Power BI, Tableau, and ad-hoc reports and dashboards.Performs the validation, training, and ongoing stakeholder support for implemented reports.Assists BI Developers and Sr. BI Analyst with the production of accurate, consistent, timely, and user-friendly reporting from various applications and systems.Owns and is accountable for the scope and change management throughout a report’s life-cycle.Point of contact for key stakeholders to provide the bridge between the stakeholder’s data, overall design, specifications, data analysis, and technical components for reports or dashboards.Proactively owns and maintains reporting and data analysis priorities and deliverable, including acting as the liaison between clients, BI Developers, Sr. BI Analyst and IT.Identifies reporting processes that are inefficient and creates or changes processes that will lead to measurable gains in data quality and user-friendly reporting.Works in partnership with BI Developers to develop automated reports in the most effective medium.Produces and maintains the inventory and distribution of standard reports for internal and external stakeholders.Works in collaboration with BI Developers to design the reporting infrastructure using a combination (as applicable) of SQL and Power BI to translate raw data into detailed business datasets and then finally into tools/reports for end-users.Proficient with tools such as SQL, Tableau, and Power BI to assist BI Developers, Sr. BI Analyst, and IT with the production, maintenance, development, and enhancements to routine reports, new reports, and ad-hoc requests.Experience
Demonstrates a wide degree of creativity and latitude; the ideal candidate will combine attention to detail with a broad perspective of the stakeholder’s business needs.Ability to balance multiple tasks and changing priorities as necessary.Self-motivated to define and drive continuous improvement of processes and the ability to take initiative with minimal guidance.Strong verbal and written communication skills; must be able to interface with both technical and business leaders within an organization.Exceptional presentation skills with the capability to communicate data, analyses and findings effectively and clearly to all stakeholder levels including executives.Intermediate user or above with Microsoft’s Office Suite (especially Excel and PowerPoint) and a BI reporting tool such as Power BI, Tableau, or equivalent.Ability to distill and translate complex data into usable formats for varying audiences, through prepared reports or visualizations such as graphs, charts, dashboards, and BI reporting tools.Education/Position Requirements:
Bachelor's degree in Business, Statistics, Computer Science, or related technical field.At least three to five years of relevant professional work experience as a Business Analyst, Business Intelligence Analyst, or Technical Writer with the capability to write detailed business and functional requirements.Professional demeanor, interpersonal skills, and ability to interact comfortably with all levels of management and with cross-functional teams.Must be able to handle highly confidential material.Highly organized with strong time management skills; punctual and reliable.Anticipates identifies and defines problems, seeks root causes, and develops/implements practical and timely solutions.Demonstrates attention to detail and accuracy by defining/organizing tasks, responsibilities, and priorities.Ability to work independently or as a team to meet predetermined deadlines and drive results.Travel as needed to domestic and international locations, less than 10% of the time.",3.0
"Business Data Reporting Analyst - Data Reporting & Analysis- Heathrow, FL",Chase,"Heathrow, FL 32746","*Position does not offer sponsorship or H1B*
As a Business Systems Analyst II, you will be part of the Collections & Recovery organization supporting the Consumer & Community Banking operations of JPMorgan Chase. The Business Activities Reporting team within the group develops reports for Performance Management, Analytics, Controls, Finance, and Planning Services for all collections activities.
Responsibilities:
Creating operational and executive SAS and BI reporting based on a wide variety of data sources including but not limited to the Corporate Data Warehouse, Integrated Collections & Recovery Platform, and inventory management databases.
Analyzing Business Requirements, designing, coding, testing, and supporting complex data processing through formal SDLC flow.
Using business and technical knowledge to recommend technological solutions that best address the business needs.
Designing logical and physical data models.
Performing troubleshooting, root cause analysis, correcting process breakages, and resolving data integrity issues.
Working in partnership with project managers to ensure group is in compliance with large-scale corporate initiatives.
Writing technical documentation for the work performed.
Manage highly technical and analytical projects, which may involve multiple platforms, products, and technologies.
Ensures that project deadlines, functional requirements, and quality specifications are satisfied.
Requires 5+ years of experience in SQL development.
Requires 3+ years of experience in SAS development.
Requires 5+ years of experience with either Oracle, SQL Server, Teradata, or similar relational database product in large-scale production environment.
Experience with gathering and analyzing business MIS requirements.
Experience with report design and validation.
Experience with data extraction, transformation, and loading.
Bachelor's degree in Information Systems, Computer Science, or an equivalent combination of education and experience.
Preferred Skills:
Excellent analytical, problem solving, and communication skills.
Proactive customer service skills.
Demonstrated ability to multitask, manage priorities, and work in a team.
Experience with UNIX shell scripting
Experience with Tableau/Cognos development
Experience with Perl or Python
Prior experience with a large data warehouse environment is a plus.
Prior bank card experience is a plus.
Transferable Skills:
Ability to work in a fast paced environment
Ability to multi-task
Excellent communication skills
Ability to quickly learn new tools and technologies",3.9000000953674316
"ERP Business Analyst Staff / SAP / ERP / Orlando,FL/Grand Prairie,TX",LOCKHEED MARTIN CORPORATION,"Orlando, FL 32819","You will bring your SAP experience in the Aerospace and Defense sector to facilitate the development, implementation, and sustainment of the SAP/ERP system and processes working across multiple project teams. You would provide the following capability to the project team:Responsible for system design (including gap analysis), development, configuration, unit testing, operational assessment readiness for SAP S4 HANA “Central Finance” migration.Serve as a subject matter expert and resource for the business to understand how the ERP suite of tools can further business objectives.Lead and facilitate meetings and discussions to elicit business requirements to define and deliver system solutions. Drive end-to-end process and solution with well-managed scopes and costs.Translates business requirements into viable ERP system and process designs.Will author functional specifications for enhancements, conversions, master data records, reports, and custom transactions.Responsible for unit testing, integration testing, documentation and training of the end user community.Works with the Finance stakeholder to integrate the new product into existing business processes and procedures.Validates that the finished product meets the stakeholder’s business requirements.Develop training documentation and scripts using SAP methodologiesDevelop end-user guides that are comprehensive, clear, and concise.
Basic Qualifications:Bachelor's degree from an accredited university in AccountingSAP experience in one or more Financial modulesFinancial or Cost Accounting experience in the Aerospace and Defense IndustryMS Office Suite experience, particularly Excel
Desired Skills:Experience managing complex and/or ambiguous problemsExperience in a results driven, dynamic environmentChange management skillsExperience working independently with limited guidance and supervisionAbility to obtain a clearance
BASIC QUALIFICATIONS:
job.QualificationsLockheed Martin is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
Join us at Lockheed Martin, where your mission is ours. Our customers tackle the hardest missions. Those that demand extraordinary amounts of courage, resilience and precision. They’re dangerous. Critical. Sometimes they even provide an opportunity to change the world and save lives. Those are the missions we care about.
As a leading technology innovation company, Lockheed Martin’s vast team works with partners around the world to bring proven performance to our customers’ toughest challenges. Lockheed Martin has employees based in many states throughout the U.S., and Internationally, with business locations in many nations and territories.EXPERIENCE LEVEL:
Experienced Professional",4.0
CDO Data Services Sr. Analyst - AVP,CITI,"Tampa, FL","About Citi
Citi, the leading global bank, has approximately 200 million customer accounts and does business in more than 160 countries and jurisdictions. Citi provides consumers, corporations, governments and institutions with a broad range of financial products and services, including consumer banking and credit, corporate and investment banking, securities brokerage, transaction services, and wealth management. Our core activities are safeguarding assets, lending money, making payments and accessing the capital markets on behalf of our clients.
Citi’s Mission and Value Proposition explains what we do and Citi Leadership Standards explain how we do it. Our mission is to serve as a trusted partner to our clients by responsibly providing financial services that enable growth and economic progress. We strive to earn and maintain our clients’ and the public’s trust by constantly adhering to the highest ethical standards and making a positive impact on the communities we serve. Our Leadership Standards is a common set of skills and expected behaviors that illustrate how our employees should work every day to be successful and strengthens our ability to execute against our strategic priorities.
Diversity is a key business imperative and a source of strength at Citi. We serve clients from every walk of life, every background and every origin. Our goal is to have our workforce reflect this same diversity at all levels. Citi has made it a priority to foster a culture where the best people want to work, where individuals are promoted based on merit, where we value and demand respect for others and where opportunities to develop are widely available to all.
Data Services is charged with leading Citi’s efforts to provide accurate information of the highest quality to our customers, shareholders and regulators, grounded in developing and instituting the most efficient processes to do so. Data Services processes are comprised of: Data governance which includes the governance and enforcement of content and standards, the prioritization of data quality remediation (including Issue Management Resolution (IMR) actions) and securing funding for data quality efforts; data operations (acquisition, anchoring, correcting and supply of data) surrounding various data repositories; and data quality which brings together metrics, tracing, control and other activities, whether performed in the function or in Operations, against Finance/Risk data sources, intermediate and final output processes, and cross-report checks.
The Data Services Group delivers automation and process re-engineering projects. The candidate will work with technology and stakeholders to deliver projects that allow the firm to report P&L and balance sheet consistently across the globe, actively manage risks, improve financial controls, automate regulatory and management reporting, and perform transactional processing and ledger posting. In addition, these projects impact significant firm business and architecture initiatives such as security referential and pricing referential realignment, and revamp of the settlement and clearing platforms.
We are seeking a business analyst with system delivery experience and a working knowledge of product control and balance sheet reporting functions. The candidate should be intellectually curious, self-starter, problem-solver. The AVP will work on a team focused on a specific product set including but not limited to Securities, Deposits, Derivatives and Loans. The analyst will be responsible for root cause analysis and documentation of process flows and Business Requirement Documents in partnership with Technology and front office and finance partners. Ability to communicate effectively across a wide range of stakeholders in Technology, Operations, Chief Data Office, Internal Audit, Finance & Risk will be critical.
Job DescriptionPerform data analysis including but not limited to transactions and contract level reconciliations, root cause analysis and data tracing.Be proficient in writing Business Requirement Documents (BRD).Coordinate with business and technology partners throughout the SDLC lifecycle.Be proficient in test scenarios and drive UAT planning and implementation and data acquisitions.Work with large datasets to identify issues and offer remediation recommendations.Prepare management presentations.Opportunity to lead Technology driven strategic initiatives.
QualificationsBachelor’s Degree.5+ years of experience in business analysis, financial reporting, system integration, business transformation, project management equivalent.Root cause analysis and data mining experience.Technical expertise in SQL and other data modeling / querying databases.Able to work on a deadline and able to manage multiple deliverables.Strong organizational skills.Strong data analysis, data mapping and reconciliation skills.Good communications including the ability to compile and present management level presentations.Strong interpersonal, problem solving skills.
-
Grade :All Job Level - All Job FunctionsAll Job Level - All Job Functions - US
-
Time Type :Full time
-
Citi is an equal opportunity and affirmative action employer.
Minority/Female/Veteran/Individuals with Disabilities/Sexual Orientation/Gender Identity.
Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity .
To view the ""EEO is the Law"" poster . To view the EEO is the Law Supplement .
To view the EEO Policy Statement .
To view the Pay Transparency Posting .",3.9000000953674316
Accounting Services Officer - Business Analysis,Hillsborough Community College,"Tampa, FL 33606","The position: (1) manages and directs accounting, payroll, budget, capital project functions of the College to ensure effective and efficient operations, (2) serves as computer liaison to develop, coordinate and maintain automated financial systems of the College, (3) provides centralized research and develops financial reports as required, (4) ensures compliance with State Board of Education rules, policies and procedures, (5) coordinates the preparation of required federal, state and or private financial reports, (6) performs special projects as required and (7) supervises other professional staff.Preferred Qualifications
(1)Working knowledge of relational databases, database structures(SQL)
(2) Ability to analyze and interpret financial data for the preparation of financial records
(3)Excellent communication skills; ability to present in written and verbal format.Supplemental Job Information
Additional Documents Required
Campus District Administration Center
Location 01 - District Admin Offices
Pay Rate
$58,678.19Pay Basis Annually
Job Open Date 06/06/2019
Job Close Date
Open Until Filled Yes
Responsible Hiring Manager Kimberly McMillon
Job Category Professional/Managerial
Job Type Full-Time Regular",4.199999809265137
